VEGA_similarity	sig_id
0.5785011516511451	CPC019_A549_24H:BRD-K74840245-001-05-9:10
0.38851032856011136	CPC015_A549_24H:BRD-K15834839-001-01-5:10
0.7741668850687273	CPC011_A549_24H:BRD-A39172021-001-05-3:10
0.1292963711713574	CPC015_A549_24H:BRD-K46137903-001-03-3:10
0.4372149690046685	CPC011_A549_24H:BRD-K39983086-001-04-6:10
0.6989326268452631	CPC017_A549_24H:BRD-K14200658-001-02-6:10
0.4070162350061598	REP.A003_A549_24H:E13
0.05853173927537669	REP.A025_A549_24H:D07
0.7051122613353439	CPC015_A549_24H:BRD-K57545991-050-16-5:10
0.5031983276849831	CPC017_A549_24H:BRD-K34441861-003-01-3:10
0.011308686680100544	REP.A022_A549_24H:I13
0.612655895228373	CPC011_A549_24H:BRD-K89348303-001-09-7:10
0.9198810225287865	CPC005_A549_24H:BRD-A65739223-001-03-7:10
0.11102594821168899	REP.A019_A549_24H:M13
0.590671235009169	CPC013_A549_24H:BRD-K86761848-001-01-3:10
0.7286688817626303	CPC013_A549_24H:BRD-K80981391-001-01-4:10
0.07077367014030544	CPC018_A549_24H:BRD-A89337244-001-01-1:10
0.02261545816418631	CPC013_A549_24H:BRD-K58900438-001-01-7:10
0.4641958666449473	CPC012_A549_24H:BRD-K63245238-001-01-2:10
0.7911866872343638	CPC014_A549_24H:BRD-K33926001-001-01-9:10
0.16071941009932833	DOSBIO002_A549_24H:BRD-K47071092:10.0484
0.8366372722149229	CPC016_A549_24H:BRD-K49061529-001-01-0:10
0.6565772554235961	CPC011_A549_24H:BRD-K59256312-066-10-8:10
0.33217328778848565	CPC009_A549_24H:BRD-K62412498-001-05-5:10
0.5158257984924495	REP.A024_A549_24H:I13
0.9655749797267384	CPC010_A549_24H:BRD-K92107474-019-02-2:10
0.2164369706323388	CPC010_A549_24H:BRD-K21822525-019-02-1:10
0.4995353977440402	CPC013_A549_24H:BRD-K92489476-001-01-2:10
0.6244865561076207	CPC005_A549_24H:BRD-K64755930-003-02-4:10
0.13801460547566624	CPC015_A549_24H:BRD-A54880345-001-11-8:10
0.04352208862330964	CPC011_A549_24H:BRD-K55055802-001-06-0:10
0.013459952931471286	CPC013_A549_24H:BRD-K67867734-001-01-8:10
0.32469285660001623	REP.A003_A549_24H:J07
0.07394729448486537	REP.A023_A549_24H:C13
0.8037699525411146	CPC005_A549_24H:BRD-A84389091-001-01-1:10
0.997319527161746	CPC017_A549_24H:BRD-K98769987-001-09-6:10
0.061303821734464026	CPC016_A549_24H:BRD-K82823076-001-01-8:10
0.4327262759334396	CPC007_A549_24H:BRD-K79235952-001-05-0:10
0.025732122982574768	CPC007_A549_24H:BRD-K71835137-001-05-3:10
0.13399089075726323	REP.A026_A549_24H:E01
0.32292256091067406	CPC017_A549_24H:BRD-A04668240-001-01-5:10
0.39369821305764985	LJP008_A549_24H:D07
0.9397829464286401	CPC005_A549_24H:BRD-A60294240-001-02-9:10
0.39583680875689586	REP.A010_A549_24H:M13
0.4962776590574022	REP.A002_A549_24H:L01
0.2455833682738664	REP.A025_A549_24H:K01
0.00012513875657549356	REP.A002_A549_24H:B07
0.8993344567331352	REP.A001_A549_24H:F19
0.08171475703630482	CPC005_A549_24H:BRD-K51476772-001-01-9:10
0.9642488410362291	REP.A021_A549_24H:H07
0.13084410410026026	CPC012_A549_24H:BRD-K83355732-001-01-6:10
0.6048784807504403	CPC011_A549_24H:BRD-A39052811-048-07-8:10
0.999410587856637	LJP009_A549_24H:A13
0.13846459606967587	REP.A027_A549_24H:D01
0.42394308493982424	REP.A005_A549_24H:E01
0.7804236689714765	ABY001_A549_XH:BRD-K85606544:10:24
0.032190149849968264	REP.A019_A549_24H:F13
0.6897827511400445	CPC007_A549_24H:BRD-K53653395-001-05-9:10
0.08037333789079948	CPC012_A549_24H:BRD-A30455275-001-01-3:10
0.23652014227322637	CPC019_A549_24H:BRD-K10833576-001-04-3:10
0.16007616249336043	CPC015_A549_24H:BRD-K38323065-001-09-0:10
0.9073364316469362	CPC009_A549_24H:BRD-K58618158-001-01-3:10
0.18045671678168085	CPC009_A549_24H:BRD-K17969842-001-01-2:10
0.0404340955151572	CPC013_A549_24H:BRD-A07614565-001-01-3:10
0.5876256784477621	CPC014_A549_24H:BRD-K25979535-001-01-3:10
0.346180925409702	CPC013_A549_24H:BRD-K47731572-001-01-6:10
0.4057062206413664	CPC018_A549_24H:BRD-K08554278-001-02-4:10
0.11906274486254698	CPC007_A549_24H:BRD-K28112517-001-06-9:10
0.7482344914331945	CPC009_A549_24H:BRD-K37141476-001-05-8:10
0.601553649643518	CPC016_A549_24H:BRD-K18574842-323-03-3:10
0.36421704474828	CPC012_A549_24H:BRD-K88710727-001-01-4:10
0.17157494376313598	MOA001_A549_24H:A13
0.5934517391705604	CPC019_A549_24H:BRD-K84874839-001-06-6:10
0.7785972795073773	CPC012_A549_24H:BRD-K64310881-001-06-2:10
0.3123972838671949	CPC012_A549_24H:BRD-K16346331-001-01-2:10
0.025860383538597098	CPC019_A549_24H:BRD-K48388979-001-04-7:10
0.214343984752984	CPC012_A549_24H:BRD-K93760529-300-01-8:10
0.6823978188928292	CPC007_A549_24H:BRD-K16947188-001-05-2:10
0.9890963774569227	CPC017_A549_24H:BRD-A43974499-066-01-1:10
0.013376239408776525	REP.A024_A549_24H:D13
0.30615356213210076	REP.A013_A549_24H:F19
0.06202087044883886	LJP007_A549_24H:K01
0.31634928776303217	CPC016_A549_24H:BRD-K67352070-364-01-5:10
0.40591434312742125	CPC015_A549_24H:BRD-A65671304-001-03-4:10
0.920862091946255	LKCP001_A549_24H:E13
0.08056079940497873	HOG003_A549_24H:BRD-A79465854-001-01-3:10
0.77713405306577	CPC010_A549_24H:BRD-K89125793-001-21-1:10
0.39553439606296337	CPC005_A549_24H:BRD-A83695761-001-01-1:10
0.8112628496669277	PBIOA014_A549_24H:A13
0.5134021853256213	MOA001_A549_24H:C09
0.03928203884341008	DOSBIO001_A549_24H:BRD-K20490522:10.0558
0.9462058847148388	CPC005_A549_24H:BRD-K86600316-003-01-2:10
0.08273406343452183	DOSBIO002_A549_24H:BRD-K61753121:10.0904
0.5976835025337561	DOSBIO001_A549_24H:BRD-K18972207:10.1059
0.8776677629335158	DOSBIO001_A549_24H:BRD-K91701366:9.98436
0.07976979775019388	DOSBIO001_A549_24H:BRD-K16769902:10.0669
0.5538933884160129	DOSBIO001_A549_24H:BRD-K53475565:10.0808
0.8242898755244522	DOSVAL003_A549_24H:BRD-K80926963:10
0.9863247086457958	DOSVAL005_A549_24H:BRD-K64305210:10
0.7243274008140212	DOSBIO002_A549_24H:BRD-K89994146:10.0654
0.27833437546329365	PBIOA020_A549_24H:I19
0.6995703298454095	PBIOA019_A549_24H:A13
0.7057667693076394	DOSVAL005_A549_24H:BRD-K02010139:10
0.6999660121046174	DOSBIO001_A549_24H:BRD-K85549762:9.97144
0.8542604370931057	CPC010_A549_24H:BRD-K30536692-001-04-7:10
0.08738006251949093	CPC016_A549_24H:BRD-K69600043-328-03-0:10
0.10841984541543337	CPC007_A549_24H:BRD-K39208132-001-04-2:10
0.640617124225558	CPC010_A549_24H:BRD-K53932786-001-08-8:10
0.9538810960981878	ASG003_A549_24H:L13
0.46583863891924593	CPC014_A549_24H:BRD-K64935403-001-01-6:10
0.9605627016256751	PCLB003_A549_24H:BRD-K64606589-001-03-5:10
0.938085259516154	CPC005_A549_24H:BRD-K34685430-050-06-7:10
0.9029097382343195	CPC015_A549_24H:BRD-K35941380-050-17-0:10
0.9098509748640853	LJP009_A549_24H:B19
0.898318793327986	CPC014_A549_24H:BRD-K99369265-001-01-4:10
0.8198893835391822	REP.A025_A549_24H:B07
0.6949789586053303	CPC017_A549_24H:BRD-K10177585-003-01-6:10
0.024408178592608243	DPK.CP001_A549_24H:BRD-K13533483:10
0.13225359215605248	DPK.CP001_A549_24H:BRD-K26634012:10
0.13423205453146714	PBIOA022_A549_24H:D19
0.023540284279589874	CPC018_A549_24H:BRD-K63784565-001-02-1:10
0.11670176842363666	ASG003_A549_24H:H19
0.9197464335671063	CPC018_A549_24H:BRD-A50928468-001-03-7:10
0.663804286910786	CPC005_A549_24H:BRD-K40227168-001-06-1:10
0.31207301829542244	REP.A009_A549_24H:J19
0.79336001223668	CPC011_A549_24H:BRD-K94441233-001-09-8:10
0.48836948695485094	CPC015_A549_24H:BRD-K09416995-001-21-7:10
0.14212703691587658	CPC011_A549_24H:BRD-K60511616-236-04-8:10
0.8845020812264927	LUNG001_A549_24H:BRD-K58306044:10
0.3386619462364725	REP.A019_A549_24H:D13
0.6988592305298942	MOA001_A549_24H:M21
0.2905941604996074	REP.A023_A549_24H:P01
0.5000712506738	REP.A018_A549_24H:A13
0.8162527115304155	LKCP001_A549_24H:H07
0.1567773464243677	REP.A020_A549_24H:P07
0.9772513952392784	ASG003_A549_24H:D22
0.0702159228607262	CPC017_A549_24H:BRD-K04414442-001-03-4:10
0.5340089097405041	REP.A019_A549_24H:G01
0.916025519351948	PBIOA018_A549_24H:I07
0.9456938848825254	CPC018_A549_24H:BRD-K10207760-236-03-0:10
0.232108962879776	REP.A014_A549_24H:D13
0.14398498121480863	CPC013_A549_24H:BRD-K74133369-001-01-8:10
0.724403000317891	CPC011_A549_24H:BRD-K05350981-001-01-0:10
0.041973568276237105	CPC015_A549_24H:BRD-A06390036-001-03-8:10
0.48523896903031427	CPC005_A549_24H:BRD-A78295502-337-03-5:10
0.7963552267931819	MOA001_A549_24H:O05
0.5602547245168339	ASG003_A549_24H:J04
0.188013265774005	CPC016_A549_24H:BRD-K80348542-001-01-4:10
0.4870442994699632	REP.A023_A549_24H:H07
0.9212747164488929	ASG003_A549_24H:D04
0.6172129780442768	REP.A024_A549_24H:B19
0.7214906275690198	CPC011_A549_24H:BRD-K49668410-001-13-9:10
0.3362638796625149	CPC015_A549_24H:BRD-K63550407-001-08-5:10
0.18848377516761772	CPC009_A549_24H:BRD-K74501079-001-13-2:10
0.2556422298996036	CPC016_A549_24H:BRD-K39746403-084-03-1:10
0.5331775937602949	REP.A002_A549_24H:H07
0.28022015361070374	REP.A014_A549_24H:E01
0.5419647874261011	REP.A020_A549_24H:E01
0.7077919273761769	CPC015_A549_24H:BRD-K40902647-001-03-7:10
0.7343958761703014	CPC015_A549_24H:BRD-A55594068-065-03-1:10
0.16468493966109343	CPC015_A549_24H:BRD-A60414806-065-01-6:10
0.7504308488338631	LUNG001_A549_24H:BRD-A94793051:10
0.6726881395923591	CPC011_A549_24H:BRD-K39391626-001-02-3:10
0.012005133368706677	PBIOA018_A549_24H:I19
0.058872175089750844	CPC011_A549_24H:BRD-K82109576-065-20-2:10
0.6462495018603803	CPC011_A549_24H:BRD-K59753975-065-02-1:10
0.38370389956370965	PBIOA013_A549_24H:H01
0.1461039995756659	LKCP001_A549_24H:O07
0.044396559169633254	CPC015_A549_24H:BRD-A04756508-001-01-5:10
0.15939834067243086	REP.A010_A549_24H:M01
0.9575139643216166	DPK.CP001_A549_24H:BRD-K35189033:10
0.7275656415709697	REP.A027_A549_24H:B19
0.5277054209342938	CPC017_A549_24H:BRD-K60060639-005-01-4:10
0.9415405000545918	CPC010_A549_24H:BRD-A14208071-004-16-4:10
0.6191104376816039	CPC015_A549_24H:BRD-K09859624-004-03-9:10
0.7256451882806673	CPC018_A549_24H:BRD-K56596464-004-05-7:10
0.28265181850587207	HOG002_A549_24H:BRD-K28296557-005-14-6:10
0.5889818435891958	REP.A005_A549_24H:I13
0.14347724429784026	CPC013_A549_24H:BRD-K14444135-001-01-5:10
0.4044831451977754	REP.A017_A549_24H:P07
0.033240324986610115	ASG003_A549_24H:E13
0.21662808758268048	CPC018_A549_24H:BRD-K14844937-001-01-6:10
0.07486862942267469	PBIOA015_A549_24H:O07
0.38777881950723136	CPC018_A549_24H:BRD-K65503129-001-04-8:10
0.8430351646384902	CPC016_A549_24H:BRD-K92492521-001-01-1:10
0.3779341063450531	LJP006_A549_24H:H19
0.8316396259946434	LJP009_A549_24H:I19
0.6564983125788874	REP.A026_A549_24H:E13
0.5095294466308278	CPC017_A549_24H:BRD-K11373525-003-01-3:10
0.23689169326133053	CPC010_A549_24H:BRD-K15888437-001-06-6:10
0.9221560928441523	REP.A022_A549_24H:D07
0.054200808842033266	LKCP002_A549_24H:H19
0.6889130176988153	CPC019_A549_24H:BRD-K00289828-001-05-3:10
0.6212398928093689	CPC010_A549_24H:BRD-K37724988-001-02-9:10
0.4410415222565268	CPC015_A549_24H:BRD-A48430263-003-06-5:10
0.24032095529260533	CPC010_A549_24H:BRD-K75641083-001-02-2:10
0.43069593684526686	CPC013_A549_24H:BRD-K53214709-001-01-0:10
0.8727727255534207	CPC010_A549_24H:BRD-K03704870-001-06-3:10
0.8367661102549542	LKCP001_A549_24H:N13
0.9413812499770292	CPC009_A549_24H:BRD-K34711351-001-01-0:10
0.307793206625248	CPC009_A549_24H:BRD-K45205755-001-01-2:10
0.3871041583688729	PBIOA017_A549_24H:E01
0.018726152659863327	CPC010_A549_24H:BRD-K65910366-001-02-1:10
0.9429499947200082	CPC012_A549_24H:BRD-A61858259-001-01-0:10
0.32939009181726886	CPC019_A549_24H:BRD-K71380401-001-02-6:10
0.40416382153299324	CPC018_A549_24H:BRD-K12932420-001-01-5:10
0.9078046114473945	CPC012_A549_24H:BRD-K64885524-001-01-7:10
0.5265984301668132	CPC013_A549_24H:BRD-K66359319-001-01-0:10
0.566174541755478	CPC018_A549_24H:BRD-K18905250-003-01-6:10
0.17623283815091684	CPC017_A549_24H:BRD-K63979671-001-03-6:10
0.49866002081865446	CPC010_A549_24H:BRD-K09922072-001-03-8:10
0.9182086009087742	REP.A025_A549_24H:J01
0.558718088107926	CPC014_A549_24H:BRD-K99260425-001-01-2:10
0.25511636463975806	HOG002_A549_24H:BRD-K08417745-001-02-9:10
0.031180864134762842	CPC016_A549_24H:BRD-K35430135-003-01-5:10
0.336301773454068	REP.A020_A549_24H:E19
0.572590914064458	REP.A009_A549_24H:L07
0.042613288370830116	DOSVAL006_A549_24H:BRD-K90805324:10
0.6097925772911562	DOSBIO001_A549_24H:BRD-K44410738:9.88263
0.5234138271181128	DOSBIO001_A549_24H:BRD-K01608965:10
0.7834354691665709	DOSBIO002_A549_24H:BRD-K38622866:10.0316
0.02888817227196183	LKCP001_A549_24H:K13
0.7808473448187374	DOSBIO002_A549_24H:BRD-K30563708:9.63964
0.5208770457581069	CPC015_A549_24H:BRD-K88429204-001-18-7:10
0.37052933277971145	CPC009_A549_24H:BRD-K36817836-001-05-9:10
0.9653829763588241	LKCP001_A549_24H:D07
0.16011954723605304	CPC013_A549_24H:BRD-K22322324-001-01-4:10
0.5413251190911065	CPC014_A549_24H:BRD-K65258912-001-04-0:10
0.3209814735924784	CPC006_A549_24H:BRD-K59470558-003-01-0:10
0.5274863787953358	CPC016_A549_24H:BRD-K90789829-003-03-3:10
0.5522754525804121	REP.A012_A549_24H:P07
0.08944824842484578	CPC010_A549_24H:BRD-K88668992-001-02-0:10
0.6611351469183497	CPC007_A549_24H:BRD-K22988559-001-07-5:10
0.6344814959190118	CPC012_A549_24H:BRD-K29003210-001-06-9:10
0.769467274634464	CPC006_A549_24H:BRD-K78716413-001-02-0:10
0.090658493659171	CPC007_A549_24H:BRD-K11717138-001-20-4:10
0.2972585469036878	CPC019_A549_24H:BRD-A71339955-001-05-7:10
0.6501105997281013	CPC018_A549_24H:BRD-K32526544-001-01-2:10
0.13673082591560848	CPC009_A549_24H:BRD-K08463963-001-12-7:10
0.6775982107884423	LJP005_A549_24H:F19
0.05902671082042299	PBIOA013_A549_24H:D01
0.33493155295962773	PBIOA020_A549_24H:E19
0.8467111223325191	CPC010_A549_24H:BRD-K95547711-001-04-3:10
0.7742912903811602	CPC016_A549_24H:BRD-K69837166-003-01-2:10
0.6447607152270879	REP.A015_A549_24H:C07
0.8704584166251012	CPC012_A549_24H:BRD-A88504692-001-01-4:10
0.7092695441722005	CPC011_A549_24H:BRD-K55034111-066-12-2:10
0.519375105210803	REP.A005_A549_24H:O07
0.9797175003857866	REP.A024_A549_24H:L19
0.6948560797893195	CPC010_A549_24H:BRD-A13346522-001-04-0:10
0.6013671768130031	LJP008_A549_24H:C01
0.40887056095356467	REP.A005_A549_24H:M01
0.9024124985790504	CPC009_A549_24H:BRD-K57562268-001-05-2:10
0.2957090956049928	CPC007_A549_24H:BRD-K24468827-001-05-6:10
0.009219594210902682	CPC007_A549_24H:BRD-K80070306-001-05-1:10
0.19674052243235995	CPC019_A549_24H:BRD-K98824517-001-06-4:10
0.10951749194235916	REP.A010_A549_24H:K13
0.31899377417307206	CPC007_A549_24H:BRD-K11671649-001-05-6:10
0.825878677458455	CPC012_A549_24H:BRD-K13794505-001-01-6:10
0.6515296853650074	REP.A028_A549_24H:O07
0.1689805892337125	CPC015_A549_24H:BRD-K10974103-001-14-6:10
0.7888217210923385	CPC009_A549_24H:BRD-K90705745-001-01-8:10
0.5042198660994027	REP.A001_A549_24H:A13
0.5127146241182969	CPC010_A549_24H:BRD-K86231656-001-09-1:10
0.3621121809808733	REP.A012_A549_24H:P13
0.8646163648220234	REP.A013_A549_24H:P13
0.31832730385579266	CPC005_A549_24H:BRD-A45543382-001-02-7:10
0.09413976066968865	CPC012_A549_24H:BRD-K06191433-001-01-1:10
0.3027289939719451	REP.A026_A549_24H:I01
0.7153535462678857	CPC005_A549_24H:BRD-A37776212-003-02-5:10
0.6575818868033289	CPC005_A549_24H:BRD-A94675310-003-01-2:10
0.18801715355357784	LUNG001_A549_24H:BRD-A81177136:10
0.11178429910494203	CPC017_A549_24H:BRD-A54029483-001-01-5:10
0.6608657584017463	CPC013_A549_24H:BRD-K82685933-001-02-2:10
0.6763768356549122	MOA001_A549_24H:M15
0.3661496372105707	REP.A015_A549_24H:O13
0.8428013835290797	DOSBIO001_A549_24H:BRD-K37088230:9.88547
0.9782052037999168	DOSBIO001_A549_24H:BRD-K07244661:9.9754
0.2056452234493954	DOSBIO002_A549_24H:BRD-K23958338:10.1456
0.5770687157060284	DOSVAL003_A549_24H:BRD-K37174896:10
0.005346329003939165	DOSVAL004_A549_24H:BRD-K24554242:10
0.7130543960262874	DOSVAL004_A549_24H:BRD-K50266413:10
0.4142821135633178	DOSVAL004_A549_24H:BRD-K68780601:10
0.19326922690316484	DOSVAL006_A549_24H:BRD-K91729331:10
0.7522219217643762	DOSBIO002_A549_24H:BRD-K14415573:9.85927
0.8106487975560807	DOSBIO002_A549_24H:BRD-K68682056:10.0319
0.1111665011759373	DOSBIO002_A549_24H:BRD-K97758158:10.1873
0.040995761838033995	DOSVAL005_A549_24H:BRD-K04831789:10
0.33407844166911727	ASG003_A549_24H:A10
0.6259904657610356	REP.A014_A549_24H:J19
0.7934195271886331	REP.A002_A549_24H:I19
0.5460624966304577	REP.A001_A549_24H:K19
0.5807487763069806	DOSVAL004_A549_24H:BRD-K08799867:10
0.7998582217528911	DOSBIO002_A549_24H:BRD-K91834385:10.1018
0.5288433742187594	DOSVAL005_A549_24H:BRD-K58745468:10
0.6111544902263005	DOSVAL005_A549_24H:BRD-K78586486:10
0.5162173399765593	DOSBIO002_A549_24H:BRD-K55194575:9.51498
0.880458233367704	DOSBIO002_A549_24H:BRD-K85650383:9.72154
0.23551661858508888	REP.A026_A549_24H:B07
0.26399358454050936	DOSBIO001_A549_24H:BRD-K69500068:10.0503
0.12796146160182575	PBIOA017_A549_24H:D07
0.8194667514944217	DOSVAL006_A549_24H:BRD-K08663380:10
0.41177729056235735	CPC006_A549_24H:BRD-K19922318-001-01-4:10
0.3478939408812438	PBIOA020_A549_24H:H01
0.9813487170871562	CPC005_A549_24H:BRD-K47207162-312-02-2:10
0.9268033664397854	CPC010_A549_24H:BRD-K01265221-001-05-5:10
0.9719876821247614	REP.A009_A549_24H:I19
0.14229899675869284	DOSBIO001_A549_24H:BRD-K58292285:9.838
0.8912518131481663	DOSBIO001_A549_24H:BRD-K54051742:9.98275
0.3287095993874515	DOSVAL001_A549_24H:BRD-K55767450:9.9606
0.012656770211862511	DOSVAL001_A549_24H:BRD-K84447616:10.0099
0.39129833598306873	DOSVAL001_A549_24H:BRD-K91663486:10.0833
0.5091963531380597	DOSBIO002_A549_24H:BRD-K49477330:10.016
0.10822042356740535	DOSVAL001_A549_24H:BRD-K97194822:10.0244
0.5376776168742563	DOSBIO002_A549_24H:BRD-K87125912:9.98177
0.8194635841767315	DOSVAL001_A549_24H:BRD-K74461819:9.98767
0.377650950839194	DOSBIO002_A549_24H:BRD-K91745259:10.0188
0.3526448065343022	ASG003_A549_24H:H22
0.3388104202306774	CPC016_A549_24H:BRD-A18579359-001-02-3:10
0.9230944458836919	REP.A026_A549_24H:N01
0.0487580987901991	CPC017_A549_24H:BRD-K54462405-003-03-3:10
0.4450761419929553	CPC010_A549_24H:BRD-K67637637-003-07-6:10
0.26459945414971686	CPC016_A549_24H:BRD-A33833419-003-01-1:10
0.8938070253874942	LJP006_A549_24H:G19
0.09605226358380392	ASG003_A549_24H:M19
0.4114427666804108	REP.A004_A549_24H:D01
0.4068161520310857	CPC019_A549_24H:BRD-K87040771-001-01-2:10
0.8883944175470226	CPC015_A549_24H:BRD-A68723818-050-18-4:10
0.21549344504096946	CPC011_A549_24H:BRD-A04553218-050-12-1:10
0.6448954103016111	CPC018_A549_24H:BRD-A23072235-050-09-4:10
0.13440612688778908	CPC017_A549_24H:BRD-K54759182-003-02-3:10
0.9539757140805427	CPC016_A549_24H:BRD-K59058766-003-15-1:10
0.5930149592722859	REP.A013_A549_24H:L07
0.6262567303206703	CPC015_A549_24H:BRD-K53737926-003-14-6:10
0.4337734016604722	CPC017_A549_24H:BRD-K37694030-003-05-1:10
0.34228271266632226	CPC018_A549_24H:BRD-K36616567-003-01-5:10
0.2126764294948763	CPC009_A549_24H:BRD-A47598013-001-03-4:10
0.6039877538322589	CPC012_A549_24H:BRD-K73418978-001-01-7:10
0.954561745348238	CPC007_A549_24H:BRD-K15467014-001-05-2:10
0.359790954092403	CPC018_A549_24H:BRD-K52989797-001-01-1:10
0.8831568886620542	CPC005_A549_24H:BRD-K38436528-003-15-4:10
0.14877631284724968	REP.A026_A549_24H:G07
0.9361260208818007	CPC018_A549_24H:BRD-K37814297-050-05-4:10
0.35048628389807657	CPC016_A549_24H:BRD-K63675182-003-14-5:10
0.37972721159334566	CPC018_A549_24H:BRD-K06980535-003-15-0:10
0.46284225703432824	DOSVAL004_A549_24H:BRD-K83842535:10
0.7182442699476502	DOSVAL003_A549_24H:BRD-K99567611:10
0.7196534336890352	PBIOA013_A549_24H:F01
0.47958858471966526	DOSVAL006_A549_24H:BRD-K85208848:10
0.5231528993139359	DOSVAL003_A549_24H:BRD-K50157880:10
0.03001048777414117	CPC013_A549_24H:BRD-K67010098-001-01-5:10
0.30429670155832567	CPC006_A549_24H:BRD-K17349619-003-01-4:10
0.34601707423060946	CPC013_A549_24H:BRD-K22384978-001-01-3:10
0.5587272687257594	REP.A027_A549_24H:I19
0.5582997673713045	REP.A001_A549_24H:J01
0.7098997977278731	CPC011_A549_24H:BRD-K40901640-311-04-7:10
0.7170272962180809	CPC018_A549_24H:BRD-K15522385-003-01-0:10
0.235210724212083	CPC015_A549_24H:BRD-K70301876-034-06-1:10
0.7701871511048247	CPC016_A549_24H:BRD-K46441700-300-01-4:10
0.01960356804628205	REP.A009_A549_24H:B13
0.7161618846067205	CPC018_A549_24H:BRD-K36864847-303-01-7:10
0.1020611035194231	CPC011_A549_24H:BRD-K57033106-003-15-5:10
0.729648208421219	LUNG001_A549_24H:BRD-K56334280:10
0.5271180905684043	CPC017_A549_24H:BRD-K79145749-001-01-8:10
0.43725450068309213	REP.A005_A549_24H:G19
0.690666389761429	CPC017_A549_24H:BRD-A77291778-003-15-4:10
0.03637083374723271	CPC011_A549_24H:BRD-A44008656-036-21-7:10
0.22347032567557834	CPC015_A549_24H:BRD-A29426959-050-07-4:10
0.616440142467654	CPC011_A549_24H:BRD-K47278471-003-21-4:10
0.847215406630818	CPC018_A549_24H:BRD-A53576514-048-06-9:10
0.38110763694511696	LJP005_A549_24H:L13
0.2587614726335571	CPC014_A549_24H:BRD-K01253243-001-01-4:10
0.5187364357889943	PCLB003_A549_24H:BRD-K67174588-048-03-3:10
0.6223152523868414	CPC010_A549_24H:BRD-K51350053-048-10-8:10
0.42010303140574645	CPC011_A549_24H:BRD-K22947005-050-07-8:10
0.876710682659755	CPC010_A549_24H:BRD-K39462424-050-07-2:10
0.5234387088600134	ASG003_A549_24H:L01
0.035823587570585014	CPC017_A549_24H:BRD-K89595132-050-03-0:10
0.22305395470619038	CPC010_A549_24H:BRD-K54314721-001-06-0:10
0.45064703091781455	CPC011_A549_24H:BRD-K75699339-057-05-7:10
0.6977255190169334	CPC017_A549_24H:BRD-K02275692-003-03-4:10
0.21975224379258884	REP.A016_A549_24H:O07
0.9762574397174211	LKCP001_A549_24H:H16
0.3185582581880835	ASG003_A549_24H:N13
0.5324802068605884	LKCP001_A549_24H:M10
0.018966384731041175	LJP007_A549_24H:D13
0.8848907214308044	DOSBIO001_A549_24H:BRD-K33761091:10.0959
0.7888346535251834	REP.A012_A549_24H:E19
0.19545800429559268	REP.A003_A549_24H:N01
0.9332366912398429	REP.A015_A549_24H:N07
0.31583976379740464	LJP008_A549_24H:N01
0.6921862883801171	REP.A025_A549_24H:C07
0.8189763180165999	CPC016_A549_24H:BRD-K84266862-001-01-6:10
0.7409144612371809	CPC013_A549_24H:BRD-K83620635-001-01-1:10
0.9175827840298412	CPC013_A549_24H:BRD-K26367064-001-01-9:10
0.8642747603407085	CPC007_A549_24H:BRD-K98219271-001-07-1:10
0.9946115140916101	CPC007_A549_24H:BRD-K72504866-001-07-7:10
0.18261141257614555	PBIOA016_A549_24H:N07
0.30476180122670005	CPC015_A549_24H:BRD-K97309399-001-05-2:10
0.63622586743163	CPC009_A549_24H:BRD-K55070890-001-02-1:10
0.7330471858915837	CPC018_A549_24H:BRD-K08619574-334-03-9:10
0.5346050545557092	CPC014_A549_24H:BRD-K66902379-001-01-4:10
0.07392836488661492	CPC010_A549_24H:BRD-K65742362-001-06-3:10
0.841595226800382	CPC005_A549_24H:BRD-K95899059-003-01-0:10
0.960874356021272	CPC010_A549_24H:BRD-A27489425-001-10-7:10
0.40551684382639475	CPC005_A549_24H:BRD-A41555725-003-02-7:10
0.22481248169884605	PCLB001_A549_24H:BRD-A34462049-001-04-4:10
0.019313754962087537	CPC017_A549_24H:BRD-A45140972-060-02-4:10
0.23729903609358527	DPK.CP001_A549_24H:BRD-A49035384:10
0.6999187748384222	CPC005_A549_24H:BRD-K95655893-001-01-0:10
0.9115893876727305	CPC012_A549_24H:BRD-K42834456-001-01-4:10
0.09351306643176582	CPC018_A549_24H:BRD-K96084870-001-01-9:10
0.5532591871619299	CPC016_A549_24H:BRD-K60487568-001-01-3:10
0.6955312485118323	CPC016_A549_24H:BRD-A63836183-362-01-1:10
0.2763808211062686	REP.A003_A549_24H:L13
0.569897039170302	CPC016_A549_24H:BRD-K53913732-001-01-8:10
0.7152484260057729	CPC009_A549_24H:BRD-K84770158-019-01-2:10
0.8377192431353768	CPC007_A549_24H:BRD-K95080525-001-04-1:10
0.4524998508199809	CPC017_A549_24H:BRD-K20287671-001-03-6:10
0.7478572189189606	CPC017_A549_24H:BRD-K26573499-300-01-3:10
0.3017829717398497	LKCP001_A549_24H:F22
0.21304674677215862	PCLB003_A549_24H:BRD-K16410418-001-02-0:10
0.18731374609066742	PCLB003_A549_24H:BRD-K57064803-001-01-0:10
0.3588727318257262	DOSVAL003_A549_24H:BRD-K06852269:10
0.03587968178884904	DOSBIO002_A549_24H:BRD-K11088254:10.2478
