VEGA_similarity	sig_id
0.9162612150932193	REP.A019_MCF7_24H:A19
0.17676965053334293	REP.A016_MCF7_24H:L07
0.4036942100227098	REP.A016_MCF7_24H:F01
0.15629028098184117	CPD001_MCF7_24H:BRD-K49384696-003-01-9:10
0.4966542322198928	CPD001_MCF7_24H:BRD-A23034328-003-08-3:10
0.540422013030559	REP.A005_MCF7_24H:K01
0.9442036147216601	CPD003_MCF7_24H:N04
0.4125151537676274	CPC015_MCF7_24H:BRD-K92731339-227-03-1:10
0.5669566135396983	REP.A017_MCF7_24H:P19
0.8852625740541523	REP.A004_MCF7_24H:I19
0.3214050001761587	CPC005_MCF7_24H:BRD-K43468059-001-02-9:10
0.67416386896759	CPC018_MCF7_24H:BRD-K40656405-001-01-5:10
0.7571618488220965	CPC016_MCF7_24H:BRD-A96456596-001-01-4:10
0.3305282346870094	CPC005_MCF7_24H:BRD-K74765201-001-03-5:10
0.16434118553064447	CPC014_MCF7_24H:BRD-K98372770-001-04-1:10
0.5029095419022733	CPC018_MCF7_24H:BRD-K00312224-001-03-8:10
0.35680173013330163	REP.A007_MCF7_24H:N07
0.26646243179221396	CPC007_MCF7_24H:BRD-K24426149-001-07-1:10
0.973421310694105	CPC015_MCF7_24H:BRD-K97863768-001-02-8:10
0.5021530187015332	CPD003_MCF7_24H:H13
0.8564776938434238	CPC006_MCF7_24H:L17
0.19531741054335916	CPC007_MCF7_24H:BRD-K14048378-001-06-9:10
0.9394427648991306	CPC012_MCF7_24H:BRD-K87573634-001-01-9:10
0.7944314345690218	CPD003_MCF7_24H:M24
0.8086921561891424	CPC010_MCF7_24H:BRD-K13926615-048-05-3:10
0.3897648751959286	CPC011_MCF7_24H:BRD-K83144676-001-04-6:10
0.48563699307768626	CPD003_MCF7_24H:L24
0.5933543258986801	HOG001_MCF7_24H:BRD-K50128260-001-01-6:10
0.7897655362050647	CPC015_MCF7_24H:BRD-K79759585-048-01-4:10
0.8490567520604376	CPC010_MCF7_24H:BRD-K28916077-001-04-0:10
0.07804530935193443	CPC005_MCF7_24H:BRD-K49027941-237-01-1:10
0.9040623875331745	REP.A003_MCF7_24H:I07
0.937496652504261	CPC017_MCF7_24H:BRD-K72024482-001-01-3:10
0.5928874043567856	CPC018_MCF7_24H:BRD-K17796732-001-02-0:10
0.18675061325490594	CPC020_MCF7_24H:BRD-K06666320-001-06-7:10
0.8184148327034895	CPC007_MCF7_24H:BRD-K05326558-001-07-0:10
0.5485876145495989	REP.A012_MCF7_24H:I01
0.8171964537163796	CPC015_MCF7_24H:BRD-K52219182-001-01-6:10
0.8148081265893166	REP.A008_MCF7_24H:L07
0.08672931568579245	REP.A015_MCF7_24H:K01
0.6070214283706641	CPC006_MCF7_24H:C20
0.48314429926872127	CPC015_MCF7_24H:BRD-K57179821-001-08-9:10
0.9461194699995177	REP.A027_MCF7_24H:B13
0.29664129192539634	CPD003_MCF7_24H:P02
0.20600010619092501	CPD002_MCF7_24H:BRD-K92977333-001-01-9:10
0.8970868560191547	CPC020_MCF7_24H:BRD-K83636919-001-01-4:10
0.14871556890010473	REP.A010_MCF7_24H:O07
0.6865194587244617	CPC007_MCF7_24H:BRD-A98050686-001-05-5:10
0.30001981384181087	CPC020_MCF7_24H:BRD-K40151202-001-01-2:10
0.5678457554974776	CPC017_MCF7_24H:BRD-K45542189-048-15-5:10
0.6162194328412611	CPC017_MCF7_24H:BRD-K05901394-001-01-1:10
0.41736928195796674	CPC016_MCF7_24H:BRD-K88871508-001-01-9:10
0.9749649802370958	CPD002_MCF7_24H:BRD-A95602221-003-01-3:10
0.13183316808497914	CPC011_MCF7_24H:BRD-K02227374-003-04-8:10
0.391399089036757	CPC015_MCF7_24H:BRD-K38055836-001-13-8:10
0.4303953268743158	CPC018_MCF7_24H:BRD-K94080537-001-05-5:10
0.6310469489961815	REP.A027_MCF7_24H:M13
0.4072597581945191	CPC011_MCF7_24H:BRD-K32744045-001-25-4:10
0.09703601137216322	CPD001_MCF7_24H:BRD-A37288617-003-01-4:10
0.9474299981808262	CPC005_MCF7_24H:BRD-A16311756-003-06-9:10
0.4160790816386857	CPC020_MCF7_24H:BRD-A65013509-003-19-4:10
0.34267372721707257	CPC015_MCF7_24H:BRD-K52662033-003-14-7:10
0.4467221241740047	CPC014_MCF7_24H:BRD-A06929388-001-01-1:10
0.21659568212892244	CPC011_MCF7_24H:BRD-A00520476-001-05-8:10
0.10022168466865089	CPC005_MCF7_24H:BRD-K49294207-300-01-2:10
0.14857847910886257	REP.A020_MCF7_24H:L01
0.1666548270035596	CPD002_MCF7_24H:BRD-A91699651-316-08-3:10
0.19767343821589511	PBIOA021_MCF7_24H:M19
0.4199602122261923	CPC016_MCF7_24H:BRD-K81729199-001-01-0:10
0.6238992690441536	REP.A007_MCF7_24H:N13
0.6288878380267325	LJP001_MCF7_24H:BRD-K66847579-001-01-9:10
9.756956192685795e-05	CPC013_MCF7_24H:BRD-K97764662-001-08-2:10
0.9209576668983999	REP.A006_MCF7_24H:B19
0.8228471805323216	CPC018_MCF7_24H:BRD-K20655524-003-07-0:10
0.9639380394360398	CPC006_MCF7_24H:M15
0.35998634473019286	PBIOA016_MCF7_24H:F19
0.664799276689397	REP.A025_MCF7_24H:I19
0.1680207492560971	REP.A015_MCF7_24H:G01
0.817033027220336	REP.A024_MCF7_24H:F13
0.16136772295436885	REP.A011_MCF7_24H:O13
0.3259857008077496	CPD001_MCF7_24H:BRD-K50406511-001-20-3:10
0.4908348559469833	CPD001_MCF7_24H:BRD-A67862938-034-11-5:10
0.5945316688527504	CPC011_MCF7_24H:BRD-K85030058-003-13-0:10
0.5596330242867316	CPD001_MCF7_24H:BRD-K60907894-003-17-7:10
0.10209601170999727	CPD003_MCF7_24H:F03
0.421676002863851	CPD001_MCF7_24H:BRD-K68507560-003-19-6:10
0.9229092642058225	CPC016_MCF7_24H:BRD-K15868788-003-02-8:10
0.8723685277518516	CPD001_MCF7_24H:BRD-K24616672-003-13-6:10
0.5907835232546398	CPC016_MCF7_24H:BRD-A81795050-003-01-7:10
0.5723245754536014	CPD001_MCF7_24H:BRD-K06181161-048-12-8:10
0.11167518264933018	CPC016_MCF7_24H:BRD-K80315159-051-01-2:10
0.2002594523103034	CPC015_MCF7_24H:BRD-K04218075-048-03-4:10
0.25263974260409605	LKCP001_MCF7_24H:H22
0.48819572852380566	CPD001_MCF7_24H:BRD-K91328526-048-02-2:10
0.7313560480957187	CPD003_MCF7_24H:E13
0.4607253556042582	REP.A008_MCF7_24H:I07
0.12606104183739775	CPC012_MCF7_24H:BRD-K13810148-001-02-1:10
0.4393488770113805	REP.A020_MCF7_24H:I01
0.16263325374888837	CPC013_MCF7_24H:BRD-K99515112-001-01-7:10
0.7511473516928845	CPC013_MCF7_24H:BRD-K57019930-001-01-0:10
0.166500860404579	CPC019_MCF7_24H:BRD-K31450967-001-02-2:10
0.4825339895444567	CPC016_MCF7_24H:BRD-K95763993-001-03-7:10
0.693413602661093	CPC017_MCF7_24H:BRD-K62353524-001-01-8:10
0.22819806394520858	CPC013_MCF7_24H:BRD-A13195221-001-01-1:10
0.07603010763732643	PCLB002_MCF7_24H:BRD-K89097220:10
0.5632994760747487	CPD001_MCF7_24H:BRD-A09467419-003-17-4:10
0.05420266350439251	REP.A008_MCF7_24H:C13
0.587768642968168	CPC015_MCF7_24H:BRD-K89055274-048-14-4:10
0.7534985375862014	CPD002_MCF7_24H:BRD-A99117172-065-03-2:10
0.3293159916723065	ASG002_MCF7_24H:L10
0.48834940908069213	DOSVAL003_MCF7_24H:BRD-K88114291:10
0.9287618382249465	DOSBIO002_MCF7_24H:BRD-K74316684:9.93637
0.4711088641755524	DOSBIO002_MCF7_24H:BRD-K37879871:10.584
0.9965540613933889	DOSBIO002_MCF7_24H:BRD-K14352739:10.1001
0.1570024113576729	DOSBIO002_MCF7_24H:BRD-K80579245:10.2036
0.7089339024832891	DOSBIO002_MCF7_24H:BRD-K05778745:10.0323
0.652618598197254	REP.A020_MCF7_24H:K01
0.8723048135263272	CPC008_MCF7_24H:BRD-K90446130-019-01-4:10
0.09244321199054073	CPC005_MCF7_24H:BRD-A79672927-001-10-8:10
0.2802065915018167	REP.A002_MCF7_24H:P19
0.13217922576033525	CPC013_MCF7_24H:BRD-A60386802-001-01-5:10
0.9330951222719215	CPC005_MCF7_24H:BRD-K98297262-001-01-1:10
0.4266353246452571	CPC005_MCF7_24H:BRD-A30205217-001-03-9:10
0.9100658455350691	CPC019_MCF7_24H:BRD-A00420644-001-01-7:10
0.29440699435882267	REP.A019_MCF7_24H:F01
0.12636810136165189	CPC017_MCF7_24H:BRD-A32164164-048-01-4:10
0.2965372729860164	LJP002_MCF7_24H:K05
0.597174359328049	CPC015_MCF7_24H:BRD-A10715913-001-03-8:10
0.8452325917845909	CPD003_MCF7_24H:D12
0.38539069322499686	CPD002_MCF7_24H:BRD-A60197193-001-08-8:10
0.9148086592534842	REP.A007_MCF7_24H:N01
0.24423205967792871	CPD003_MCF7_24H:K06
0.6935406873037668	CPD002_MCF7_24H:BRD-K04111260-001-07-6:10
0.7357133504822723	CPC016_MCF7_24H:BRD-K54094468-003-05-3:10
0.273962919330616	ASG002_MCF7_24H:E13
0.02696987830052744	CPD002_MCF7_24H:BRD-K39397585-236-01-3:10
0.3652373420507554	CPC020_MCF7_24H:BRD-K86873305-236-13-9:10
0.04519614730613608	REP.A012_MCF7_24H:I19
0.9007537754021777	CPC006_MCF7_24H:A19
0.9535252629340579	CPC014_MCF7_24H:BRD-K53561341-001-02-6:10
0.7353799159460005	CPC006_MCF7_24H:A05
0.7266845853138338	CPC013_MCF7_24H:BRD-A32214171-001-01-7:10
0.2408926694117306	REP.A001_MCF7_24H:C07
0.07392557655808463	CPC010_MCF7_24H:BRD-K76534306-001-17-7:10
0.8021046358609166	LJP002_MCF7_24H:O21
0.5591619315533676	CPC007_MCF7_24H:BRD-A76641868-001-03-2:10
0.681627530787175	LJP001_MCF7_24H:BRD-K98762074-001-01-2:10
0.77964106808623	LJP009_MCF7_24H:C01
0.40943426895226886	REP.A007_MCF7_24H:F13
0.1445465899783177	CPC005_MCF7_24H:BRD-A54445976-001-02-5:10
0.7950367993628954	CPC005_MCF7_24H:BRD-A43849199-001-02-3:10
0.4537656392284074	CPC017_MCF7_24H:BRD-A99177642-001-02-5:10
0.8269242308559326	CPC018_MCF7_24H:BRD-A26097136-001-01-8:10
0.43769914676001276	CPC017_MCF7_24H:BRD-A88282067-001-02-2:10
0.21701640845730608	CPC008_MCF7_24H:BRD-K26831771-001-01-8:10
0.17100501665378232	LJP005_MCF7_24H:H13
0.7439217565591678	CPC016_MCF7_24H:BRD-A81866333-003-01-5:10
0.5748891227939967	CPC015_MCF7_24H:BRD-A35338386-001-04-6:10
0.4046029004646865	CPC020_MCF7_24H:BRD-A87848830-001-01-9:10
0.492116756191332	REP.A020_MCF7_24H:J19
0.5496386052865398	CPC008_MCF7_24H:BRD-K43149678-001-01-8:10
0.23941644182579602	CPC008_MCF7_24H:BRD-K88668773-001-05-8:10
0.37816557969768916	MUC.CP006_MCF7_24H:BRD-K06650446-001-01-1:10.0872
0.29241146510973504	DOSBIO001_MCF7_24H:BRD-K44787412:10.058
0.38842384674562724	REP.A005_MCF7_24H:A19
0.5005622135179049	MUC.CP004_MCF7_24H:BRD-K52105642-001-01-1:9.9378
0.1733575390543659	DOSVAL002_MCF7_24H:BRD-K03222452:10
0.393515062648888	MUC.CP001_MCF7_24H:BRD-K65736998-001-01-8:9.9268
0.3854944433069235	DOSBIO002_MCF7_24H:BRD-K66775134:9.9198
0.2860038168422627	CPC016_MCF7_24H:BRD-A63043573-001-01-6:10
0.9984963248024521	REP.A021_MCF7_24H:P19
0.07362750899429138	CPC015_MCF7_24H:BRD-K52397688-001-01-9:10
0.6429511392857358	MUC.CP008_MCF7_24H:I19
0.17443860653643561	DOSVAL006_MCF7_24H:BRD-K93112400:10
0.8395239892851823	DOSBIO002_MCF7_24H:BRD-K67236950:10.6884
0.9141965360093008	ASG002_MCF7_24H:D01
0.40147798260895884	CPD003_MCF7_24H:N05
0.8234784494207097	REP.A005_MCF7_24H:F19
0.24990944935006043	CPD003_MCF7_24H:L15
0.14006850732926157	REP.A015_MCF7_24H:I07
0.31587826640261096	REP.A023_MCF7_24H:K13
0.34167401389104723	CPD001_MCF7_24H:BRD-K74913225-001-07-4:10
0.39735754478557894	CPD003_MCF7_24H:P14
0.37295894195781876	CPC007_MCF7_24H:BRD-K95789946-001-04-8:10
0.41114445285050394	CPC018_MCF7_24H:BRD-K35531059-001-02-4:10
0.71003336580513	CPC013_MCF7_24H:BRD-A13807286-001-06-2:10
0.2455801328657352	CPD003_MCF7_24H:I01
0.01857559576512169	CPC010_MCF7_24H:BRD-A17664363-001-03-6:10
0.48968055138127164	CPC010_MCF7_24H:BRD-A43885598-001-05-7:10
0.448291244204864	CPC018_MCF7_24H:BRD-A15131297-003-01-9:10
0.06006498984343045	CPC007_MCF7_24H:BRD-K70229243-001-05-1:10
0.13380140150141373	CPC011_MCF7_24H:BRD-A67552655-001-04-7:10
0.5099208946848939	CPC011_MCF7_24H:BRD-K41903098-003-07-5:10
0.23475076001957929	CPC013_MCF7_24H:BRD-K18587499-003-01-3:10
0.877598294141447	CPC015_MCF7_24H:BRD-A18202423-001-01-6:10
0.17329248645949513	HOG001_MCF7_24H:BRD-A75517195-001-01-3:10
0.02012263184851626	CPC012_MCF7_24H:BRD-A82913781-001-01-5:10
0.44756376939106035	CPC010_MCF7_24H:BRD-A26962727-001-03-4:10
0.9861631106082555	CPC010_MCF7_24H:BRD-A62647958-001-08-5:10
0.6338725263064764	CPC007_MCF7_24H:BRD-A64850503-001-07-5:10
0.35402972126192445	CPC017_MCF7_24H:BRD-A06784547-001-01-8:10
0.016868011467858324	CPC016_MCF7_24H:BRD-A78377521-001-03-0:10
0.4849484397422268	CPD002_MCF7_24H:BRD-A30815329-001-04-8:10
0.20646600213843025	CPC006_MCF7_24H:E16
0.647754085446646	REP.A007_MCF7_24H:B19
0.5830084937313013	CPC013_MCF7_24H:BRD-K71322910-001-01-4:10
0.26521377538718494	CPC010_MCF7_24H:BRD-A45657137-001-09-8:10
0.06888273421867164	ASG003_MCF7_24H:G04
0.7550191980403347	CPC017_MCF7_24H:BRD-A19374631-001-01-0:10
0.5854640945929422	REP.A015_MCF7_24H:P19
0.8421262495086284	CPD001_MCF7_24H:BRD-K07390541-001-01-7:10
0.2598000156367163	CPC017_MCF7_24H:BRD-K53318339-001-05-8:10
0.6528620647804121	CPC011_MCF7_24H:BRD-A12560204-001-14-1:10
0.11868050052868495	CPC011_MCF7_24H:BRD-A52282606-001-05-5:10
0.2918099079168437	CPC009_MCF7_24H:BRD-K28215800-019-01-9:10
0.6565391118773696	CPC008_MCF7_24H:BRD-K35413818-019-01-1:10
0.8255813051447931	CPC008_MCF7_24H:BRD-K79414420-019-01-6:10
0.3209255017433469	CPC008_MCF7_24H:BRD-K91600270-019-01-5:10
0.7988535565565013	CPC008_MCF7_24H:BRD-K31828306-019-01-3:10
0.6777524602732825	CPC008_MCF7_24H:BRD-K85937960-019-01-4:10
0.34867477150759985	CPC008_MCF7_24H:BRD-K86273012-019-01-1:10
0.8763969377444393	CPC017_MCF7_24H:BRD-A96485169-001-05-1:10
0.5092290660354312	PBIOA019_MCF7_24H:L19
0.6482468225460822	CPD002_MCF7_24H:BRD-K36248164-001-01-8:10
0.4956313419034801	CPC006_MCF7_24H:K22
0.452719960490768	CPC008_MCF7_24H:BRD-A11512624-001-04-6:10
0.8479777172388564	CPC009_MCF7_24H:BRD-A82197375-001-04-1:10
0.29470441503862577	CPC020_MCF7_24H:BRD-A44827100-001-03-4:10
0.03662922236372468	CPC018_MCF7_24H:BRD-K51677086-001-07-0:10
0.8797826435449612	CPC008_MCF7_24H:BRD-A08610364-001-04-7:10
0.825023953051183	PBIOA018_MCF7_24H:H07
0.3665604745696127	CPC013_MCF7_24H:BRD-K50360938-001-01-7:10
0.18545113870521124	CPC007_MCF7_24H:BRD-K71746704-001-05-5:10
0.675533643048471	CPC013_MCF7_24H:BRD-K55498981-001-01-6:10
0.07876090363563926	CPC017_MCF7_24H:BRD-A82329351-001-02-2:10
0.4237547555388085	CPC010_MCF7_24H:BRD-K27169919-001-07-2:10
0.08586232154003115	CPC020_MCF7_24H:BRD-K34332553-001-05-2:10
0.5979096753287628	CPC019_MCF7_24H:BRD-K03600170-001-08-6:10
0.027208383809629977	CPC010_MCF7_24H:BRD-K76846644-019-03-8:10
0.6292383756343116	DOSVAL002_MCF7_24H:BRD-K60069399:10
0.6732055732893966	PBIOA014_MCF7_24H:I07
0.4871444746251511	PBIOA020_MCF7_24H:K01
0.17500732929761187	CPD002_MCF7_24H:BRD-K82795137-001-18-9:10
0.10139393862720725	CPC019_MCF7_24H:BRD-K45895591-001-05-9:10
0.31329234813700324	CPC010_MCF7_24H:BRD-K69231968-003-05-9:10
0.4652066796000124	CPC007_MCF7_24H:BRD-K24665987-003-05-9:10
0.6422083168448445	CPC007_MCF7_24H:BRD-K27520107-003-05-8:10
0.001250127518499622	CPC010_MCF7_24H:BRD-K47448802-003-05-6:10
0.7110639192353632	REP.A011_MCF7_24H:F19
0.7127119321252765	REP.A018_MCF7_24H:I01
0.44453780649249985	CPC015_MCF7_24H:BRD-A72596465-001-01-3:10
0.34340644574795176	CPD001_MCF7_24H:BRD-K68553471-003-09-9:10
0.8423085646703586	PBIOA019_MCF7_24H:L01
0.784587482031228	REP.A017_MCF7_24H:P01
0.983276088517724	REP.A026_MCF7_24H:H01
0.37193080533895206	CPC014_MCF7_24H:BRD-K50720187-050-04-1:10
0.9068326048570984	REP.A006_MCF7_24H:J01
0.08740188589295228	CPC019_MCF7_24H:BRD-K74840245-001-05-9:10
0.41146606625085225	CPC015_MCF7_24H:BRD-K15834839-001-01-5:10
0.46537411874865897	CPD002_MCF7_24H:BRD-A33070992-003-01-5:10
0.4408743162034582	CPC011_MCF7_24H:BRD-A39172021-001-05-3:10
0.6250981884311237	CPD003_MCF7_24H:B10
0.17020783883816892	CPC015_MCF7_24H:BRD-K46137903-001-03-3:10
0.866452171726252	CPC011_MCF7_24H:BRD-K39983086-001-04-6:10
0.5517640185396393	CPC017_MCF7_24H:BRD-K14200658-001-02-6:10
0.9042095480132644	CPC020_MCF7_24H:BRD-K44497846-050-02-2:10
0.002631644021484747	CPD003_MCF7_24H:P17
0.6299881135929964	REP.A003_MCF7_24H:E13
0.4124578468548329	REP.A025_MCF7_24H:D07
0.5050990617494575	REP.A015_MCF7_24H:H01
0.7438045107802853	CPC017_MCF7_24H:BRD-K34441861-003-01-3:10
0.2271517483366896	CPC016_MCF7_24H:BRD-K72222507-003-07-7:10
0.20489943521438803	CPD003_MCF7_24H:N16
0.703007817737143	REP.A026_MCF7_24H:E19
0.5213657589441801	CPC005_MCF7_24H:BRD-A65739223-001-03-7:10
0.23363909806169036	CPD002_MCF7_24H:BRD-K49807096-003-09-8:10
0.4840186346694154	CPC013_MCF7_24H:BRD-K86761848-001-01-3:10
0.45955840577715956	CPC013_MCF7_24H:BRD-K80981391-001-01-4:10
0.6914444274153115	CPC018_MCF7_24H:BRD-A89337244-001-01-1:10
0.0026611036192794035	POL001_MCF7_24H:O13
0.586760265771483	CPC013_MCF7_24H:BRD-K58900438-001-01-7:10
0.6056781505122755	CPC012_MCF7_24H:BRD-K63245238-001-01-2:10
0.7455101371879198	CPC014_MCF7_24H:BRD-K33926001-001-01-9:10
0.8892304660354491	DOSBIO002_MCF7_24H:BRD-K47071092:10.0484
0.4401897971116888	CPC016_MCF7_24H:BRD-K49061529-001-01-0:10
0.3425202243088844	CPD002_MCF7_24H:BRD-K75466013-001-10-2:10
0.10232037751128631	CPD003_MCF7_24H:J17
0.33683584489323304	CPC009_MCF7_24H:BRD-K62412498-001-05-5:10
0.0684846644444077	REP.A024_MCF7_24H:I13
0.8028202053414548	CPC010_MCF7_24H:BRD-K92107474-019-02-2:10
0.8070061478458365	CPC010_MCF7_24H:BRD-K21822525-019-02-1:10
0.41723765729477813	CPC008_MCF7_24H:BRD-K46555875-001-04-8:10
0.25964123387649085	CPC008_MCF7_24H:BRD-K88761633-001-01-0:10
0.11802007545227178	CPC013_MCF7_24H:BRD-K92489476-001-01-2:10
0.8512371660218464	REP.A018_MCF7_24H:J01
0.8774952783854053	REP.A016_MCF7_24H:O13
0.26628961458981404	CPC011_MCF7_24H:BRD-K55055802-001-06-0:10
0.6217605484677636	CPC013_MCF7_24H:BRD-K67867734-001-01-8:10
0.25865366479038865	CPC018_MCF7_24H:BRD-K33882852-003-01-0:10
0.22512662714357878	CPC017_MCF7_24H:BRD-K68392338-003-01-2:10
0.021208050631415287	CPC005_MCF7_24H:BRD-A84389091-001-01-1:10
0.5771594175860625	CPC011_MCF7_24H:BRD-K98769987-001-17-9:10
0.1499415431855572	CPC016_MCF7_24H:BRD-K82823076-001-01-8:10
0.012371182866931951	CPC007_MCF7_24H:BRD-K79235952-001-05-0:10
0.10485116433681729	CPC007_MCF7_24H:BRD-K71835137-001-05-3:10
0.3137691915878138	CPD002_MCF7_24H:BRD-K87156652-001-07-7:10
0.6691631901117117	CPC017_MCF7_24H:BRD-A04668240-001-01-5:10
0.20262305333212516	LJP008_MCF7_24H:D07
0.8875905625316718	CPD003_MCF7_24H:L19
0.28848841038295003	CPC005_MCF7_24H:BRD-A60294240-001-02-9:10
0.33122628942364996	REP.A010_MCF7_24H:M13
0.2179771799519773	LKCP002_MCF7_24H:O22
0.2538053370718384	REP.A025_MCF7_24H:K01
0.07413511455314181	CPC008_MCF7_24H:BRD-K58247702-001-01-2:10
0.2947705787161895	REP.A002_MCF7_24H:B07
0.859617459600623	REP.A001_MCF7_24H:F19
0.6884245413956134	CPC005_MCF7_24H:BRD-K51476772-001-01-9:10
0.8752682038656165	CPD003_MCF7_24H:B14
0.10485901437935663	CPC012_MCF7_24H:BRD-K83355732-001-01-6:10
0.4556166308421591	CPC011_MCF7_24H:BRD-A39052811-048-07-8:10
0.22925487298011504	MUC.CP008_MCF7_24H:E19
0.721215590556148	CPC014_MCF7_24H:BRD-K50387473-001-01-1:10
0.9702378247258905	REP.A027_MCF7_24H:D01
0.8153594790502878	LJP005_MCF7_24H:I13
0.03527816675100637	REP.A021_MCF7_24H:M19
0.31665969464423416	CPC008_MCF7_24H:BRD-K26815099-019-01-8:10
0.028579690450523554	CPC008_MCF7_24H:BRD-K13318664-019-01-3:10
0.04016696693098554	CPC008_MCF7_24H:BRD-K30434763-019-01-7:10
0.07951530416441388	CPC008_MCF7_24H:BRD-K56489029-019-01-0:10
0.2763269289705619	CPC008_MCF7_24H:BRD-K46017542-019-01-0:10
0.30420276763813114	CPC008_MCF7_24H:BRD-K82185908-019-01-8:10
0.4004535132348882	CPC008_MCF7_24H:BRD-K31286015-019-01-6:10
0.40493109446629616	REP.A019_MCF7_24H:F13
0.771409011843181	CPD003_MCF7_24H:E21
0.14140324357889977	CPC007_MCF7_24H:BRD-K53653395-001-05-9:10
0.1577406158042577	CPC012_MCF7_24H:BRD-A30455275-001-01-3:10
0.626589051672234	CPC019_MCF7_24H:BRD-K10833576-001-04-3:10
0.5717421521924967	CPC008_MCF7_24H:BRD-K42629487-001-05-2:10
0.15400470548211243	CPC015_MCF7_24H:BRD-K38323065-001-09-0:10
0.8522644268539191	CPC009_MCF7_24H:BRD-K58618158-001-01-3:10
0.3290594141012074	CPC009_MCF7_24H:BRD-K17969842-001-01-2:10
0.3669673485444862	CPC008_MCF7_24H:BRD-K90667125-001-01-0:10
0.4204600808345885	CPC008_MCF7_24H:BRD-K98575502-001-01-0:10
0.32270187073893575	REP.A008_MCF7_24H:K01
0.5574550522726265	CPC013_MCF7_24H:BRD-A07614565-001-01-3:10
0.3886477231581985	CPC014_MCF7_24H:BRD-K25979535-001-01-3:10
0.2594347259452876	CPC013_MCF7_24H:BRD-K47731572-001-01-6:10
0.9044748677107743	CPC008_MCF7_24H:BRD-K67550673-001-06-2:10
0.30835074014015473	CPC008_MCF7_24H:BRD-K92742972-001-06-2:10
0.6984889254688219	CPC018_MCF7_24H:BRD-K08554278-001-02-4:10
0.3472267703568962	CPC007_MCF7_24H:BRD-K28112517-001-06-9:10
0.4352199868774719	CPC009_MCF7_24H:BRD-K37141476-001-05-8:10
0.23594352340133162	CPD002_MCF7_24H:BRD-K56792340-001-10-8:10
0.7523296193872542	CPD003_MCF7_24H:I07
0.7372032514262531	CPC020_MCF7_24H:BRD-K18574842-236-14-4:10
0.02223994580810018	CPC012_MCF7_24H:BRD-K88710727-001-01-4:10
0.06019404030129183	PCLB003_MCF7_24H:BRD-A25004090-001-06-8:10
0.9223764547449396	CPC019_MCF7_24H:BRD-K84874839-001-06-6:10
0.8888268472378508	CPC012_MCF7_24H:BRD-K64310881-001-06-2:10
0.5060871927785303	CPC012_MCF7_24H:BRD-K16346331-001-01-2:10
0.49335739155833647	CPC019_MCF7_24H:BRD-K48388979-001-04-7:10
0.8124241743837926	CPC012_MCF7_24H:BRD-K93760529-300-01-8:10
0.138450146884879	CPC008_MCF7_24H:BRD-K88622704-001-05-9:10
0.6536991213459591	CPC007_MCF7_24H:BRD-K16947188-001-05-2:10
0.47598299448725956	CPC017_MCF7_24H:BRD-A43974499-066-01-1:10
0.7433310293156229	CPD003_MCF7_24H:E17
0.03010279131199045	REP.A024_MCF7_24H:D13
0.5927255497239385	REP.A013_MCF7_24H:F19
0.5567282152155576	CPD002_MCF7_24H:BRD-K32480324-066-01-1:10
0.8408483295891853	REP.A013_MCF7_24H:H13
0.6768362975550278	CPC016_MCF7_24H:BRD-K67352070-364-01-5:10
0.8801603583956376	CPC015_MCF7_24H:BRD-A65671304-001-03-4:10
0.8872733216425589	REP.A021_MCF7_24H:I19
0.4081640008997178	CPC006_MCF7_24H:G14
0.13743413375181313	CPD002_MCF7_24H:BRD-K89125793-001-19-5:10
0.630283655822188	CPC005_MCF7_24H:BRD-A83695761-001-01-1:10
0.8737460984085104	PBIOA014_MCF7_24H:A13
0.07495334419476074	MUC.CP008_MCF7_24H:L01
0.5579232730846642	MUC.CP006_MCF7_24H:BRD-K44791842-001-01-7:10.0129
0.11499952665982394	DOSBIO001_MCF7_24H:BRD-K20490522:10.0558
0.026995991755201953	CPC005_MCF7_24H:BRD-K86600316-003-01-2:10
0.6796353539408335	MUC.CP008_MCF7_24H:O01
0.6818496118721639	DOSBIO002_MCF7_24H:BRD-K61753121:10.0904
0.600658044996362	DOSBIO001_MCF7_24H:BRD-K18972207:10.1059
0.8592228039017972	DOSBIO001_MCF7_24H:BRD-K91701366:9.98436
0.08087643979347836	DOSBIO001_MCF7_24H:BRD-K16769902:10.0669
0.10526026169875935	DOSBIO001_MCF7_24H:BRD-K53475565:10.0808
0.8645354379794472	DOSVAL003_MCF7_24H:BRD-K80926963:10
0.5032767198862631	DOSVAL005_MCF7_24H:BRD-K64305210:10
0.27305280883823724	DOSBIO002_MCF7_24H:BRD-K89994146:10.0654
0.7381569779852873	PBIOA020_MCF7_24H:I19
0.894403722604402	PBIOA019_MCF7_24H:A13
0.6896032862029622	DOSVAL005_MCF7_24H:BRD-K02010139:10
0.7919325966784491	DOSBIO001_MCF7_24H:BRD-K85549762:9.97144
0.2824972401951925	CPC010_MCF7_24H:BRD-K30536692-001-04-7:10
0.28877535941054244	CPD003_MCF7_24H:F18
0.8641238803546324	CPC007_MCF7_24H:BRD-K39208132-001-04-2:10
0.6148628486552153	CPC010_MCF7_24H:BRD-K53932786-001-08-8:10
0.23416275167373646	CPC020_MCF7_24H:BRD-K60895275-001-06-0:10
0.5241618154622122	REP.A011_MCF7_24H:A07
